club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
Paris Saint-Germain,Amadou Onana,19.0,Belgium,Defensive Midfield,DM,6000000.0,Hamburger SV,Germany,7000000.0,in,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Gabriel Gudmundsson,22.0,Sweden,Left-Back,LB,4000000.0,FC Groningen,Netherlands,6000000.0,in,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Ivo Grbic,25.0,Croatia,Goalkeeper,GK,3500000.0,Atlético Madrid,Spain,0.0,in,summer,Ligue 1,2021,True,free loan,2021
Paris Saint-Germain,Boubakary Soumaré,22.0,France,Defensive Midfield,DM,28000000.0,Leicester,England,20000000.0,out,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Mike Maignan,25.0,France,Goalkeeper,GK,25000000.0,AC Milan,Italy,14300000.0,out,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Luiz Araújo,25.0,Brazil,Right Winger,RW,10000000.0,Atlanta United,United States,10910000.0,out,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Rominigue Kouamé,24.0,Mali,Central Midfield,CM,2500000.0,Troyes,France,2500000.0,out,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Adama Soumaoro,29.0,France,Centre-Back,CB,4000000.0,Bologna,Italy,2500000.0,out,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Jean Onana,21.0,Cameroon,Defensive Midfield,DM,2500000.0,G. Bordeaux,France,2000000.0,out,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Hervé Koffi,24.0,Burkina Faso,Goalkeeper,GK,2400000.0,RSC Charleroi,Belgium,500000.0,out,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Scotty Sadzoute,23.0,France,Left-Back,LB,600000.0,OH Leuven,Belgium,,out,summer,Ligue 1,2021,False,,2021
Paris Saint-Germain,Lucas Chevalier,19.0,France,Goalkeeper,GK,800000.0,Valenciennes FC,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
AS Monaco,Achraf Hakimi,22.0,Morocco,Right-Back,RB,70000000.0,Inter,Italy,60000000.0,in,summer,Ligue 1,2021,False,,2021
AS Monaco,Danilo Pereira,29.0,Portugal,Defensive Midfield,DM,16000000.0,FC Porto,Portugal,16000000.0,in,summer,Ligue 1,2021,False,,2021
AS Monaco,Nuno Mendes,19.0,Portugal,Left-Back,LB,40000000.0,Sporting CP,Portugal,7000000.0,in,summer,Ligue 1,2021,True,loan with fee,2021
AS Monaco,Gianluigi Donnarumma,22.0,Italy,Goalkeeper,GK,65000000.0,AC Milan,Italy,0.0,in,summer,Ligue 1,2021,False,,2021
AS Monaco,Lionel Messi,34.0,Argentina,Right Winger,RW,80000000.0,Barcelona,Spain,0.0,in,summer,Ligue 1,2021,False,,2021
AS Monaco,Sergio Ramos,35.0,Spain,Centre-Back,CB,10000000.0,Real Madrid,Spain,0.0,in,summer,Ligue 1,2021,False,,2021
AS Monaco,Georginio Wijnaldum,30.0,Netherlands,Central Midfield,CM,30000000.0,Liverpool,England,0.0,in,summer,Ligue 1,2021,False,,2021
AS Monaco,Mitchel Bakker,21.0,Netherlands,Left-Back,LB,10000000.0,Bay. Leverkusen,Germany,7000000.0,out,summer,Ligue 1,2021,False,,2021
AS Monaco,Pablo Sarabia,29.0,Spain,Right Winger,RW,25000000.0,Sporting CP,Portugal,2000000.0,out,summer,Ligue 1,2021,True,loan with fee,2021
AS Monaco,Alphonse Areola,28.0,France,Goalkeeper,GK,14000000.0,West Ham,England,2000000.0,out,summer,Ligue 1,2021,True,loan with fee,2021
AS Monaco,Kays Ruiz-Atil,18.0,France,Central Midfield,CM,3000000.0,Barcelona B,Spain,0.0,out,summer,Ligue 1,2021,False,,2021
AS Monaco,Thierno Baldé,19.0,France,Right-Back,RB,800000.0,AC Le Havre,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
AS Monaco,Timothée Pembélé,18.0,France,Centre-Back,CB,7000000.0,G. Bordeaux,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
AS Monaco,Garissone Innocent,21.0,Haiti,Goalkeeper,GK,300000.0,Vannes,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
AS Monaco,Kenny Nagera,19.0,France,Centre-Forward,CF,450000.0,SC Bastia,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
AS Monaco,Marcin Bulka,21.0,Poland,Goalkeeper,GK,800000.0,OGC Nice,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
AS Monaco,Arnaud Kalimuendo,19.0,France,Centre-Forward,CF,10000000.0,Lens,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
AS Monaco,Alessandro Florenzi,30.0,Italy,Right-Back,RB,8000000.0,AS Roma,Italy,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
AS Monaco,Danilo Pereira,29.0,Portugal,Defensive Midfield,DM,16000000.0,FC Porto,Portugal,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
AS Monaco,Moise Kean,21.0,Italy,Centre-Forward,CF,35000000.0,Everton,England,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
Olympique Lyon,Myron Boadu,20.0,Netherlands,Centre-Forward,CF,15000000.0,AZ Alkmaar,Netherlands,17000000.0,in,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Jean Lucas,23.0,Brazil,Central Midfield,CM,8000000.0,Olympique Lyon,France,11000000.0,in,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Ismail Jakobs,21.0,Germany,Left Midfield,LM,7000000.0,1. FC Köln,Germany,6500000.0,in,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Alexander Nübel,24.0,Germany,Goalkeeper,GK,6000000.0,FC Bayern,Germany,0.0,in,summer,Ligue 1,2021,True,free loan,2021
Olympique Lyon,Benjamin Henrichs,24.0,Germany,Right-Back,RB,9000000.0,RB Leipzig,Germany,15000000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Fodé Ballo-Touré,24.0,Senegal,Left-Back,LB,6500000.0,AC Milan,Italy,5000000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Henry Onyekuru,24.0,Nigeria,Left Winger,LW,7000000.0,Olympiacos,Greece,4500000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Giulian Biancone,21.0,France,Right-Back,RB,2500000.0,Troyes,France,2500000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Enzo Millot,19.0,France,Central Midfield,CM,2000000.0,VfB Stuttgart,Germany,1750000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Gil Dias,24.0,Portugal,Left-Back,LB,3000000.0,Benfica,Portugal,1500000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Pietro Pellegri,20.0,Italy,Centre-Forward,CF,6000000.0,AC Milan,Italy,1000000.0,out,summer,Ligue 1,2021,True,loan with fee,2021
Olympique Lyon,Jorge,25.0,Brazil,Left-Back,LB,3200000.0,Palmeiras,Brazil,0.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Stevan Jovetic,31.0,Montenegro,Centre-Forward,CF,3000000.0,Hertha BSC,Germany,0.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Youssef Aït Bennasser,25.0,Morocco,Central Midfield,CM,1000000.0,Adanaspor,Turkey,0.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Keita Baldé,26.0,Senegal,Centre-Forward,CF,8000000.0,Cagliari Calcio,Italy,0.0,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Arthur Zagre,19.0,France,Left-Back,LB,2000000.0,FC Utrecht,Netherlands,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Olympique Lyon,Jean-Eudes Aholou,27.0,Cote d'Ivoire,Defensive Midfield,DM,4000000.0,R. Strasbourg,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Olympique Lyon,Benjamin Lecomte,30.0,France,Goalkeeper,GK,9000000.0,Atlético Madrid,Spain,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Olympique Lyon,Antonio Barreca,26.0,Italy,Left-Back,LB,2000000.0,Lecce,Italy,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Olympique Lyon,Anthony Musaba,20.0,Netherlands,Right Winger,RW,2200000.0,Heerenveen,Netherlands,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Olympique Lyon,Willem Geubbels,20.0,France,Left Winger,LW,6000000.0,FC Nantes,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Olympique Lyon,Loïc Badiashile,23.0,France,Goalkeeper,GK,400000.0,Without Club,,,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Adrien Bongiovanni,21.0,Belgium,Attacking Midfield,AM,450000.0,Without Club,,,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Julien Serrano,23.0,France,Left-Back,LB,600000.0,Without Club,,,out,summer,Ligue 1,2021,False,,2021
Olympique Lyon,Florentino,21.0,Portugal,Defensive Midfield,DM,10000000.0,Benfica,Portugal,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
Olympique Marseille,Xherdan Shaqiri,29.0,Switzerland,Right Winger,RW,10000000.0,Liverpool,England,6000000.0,in,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Emerson,27.0,Italy,Left-Back,LB,14000000.0,Chelsea,England,500000.0,in,summer,Ligue 1,2021,True,loan with fee,2021
Olympique Marseille,Damien Da Silva,33.0,France,Centre-Back,CB,1500000.0,Stade Rennais,France,0.0,in,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Henrique,27.0,Brazil,Left-Back,LB,1000000.0,Vasco da Gama,Brazil,0.0,in,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Jérôme Boateng,32.0,Germany,Centre-Back,CB,8500000.0,Without Club,,,in,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Joachim Andersen,25.0,Denmark,Centre-Back,CB,22000000.0,Crystal Palace,England,17500000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Maxwel Cornet,24.0,Cote d'Ivoire,Left Winger,LW,12000000.0,Burnley,England,15000000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Jean Lucas,23.0,Brazil,Central Midfield,CM,8000000.0,Monaco,France,11000000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Melvin Bard,20.0,France,Left-Back,LB,8000000.0,OGC Nice,France,3000000.0,out,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Memphis Depay,27.0,Netherlands,Centre-Forward,CF,45000000.0,Barcelona,Spain,0.0,out,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Djamel Eddine Benlamri,31.0,Algeria,Centre-Back,CB,850000.0,Qatar SC,Qatar,0.0,out,summer,Ligue 1,2021,False,,2021
Olympique Marseille,Yahya Soumaré,21.0,France,Right Winger,RW,400000.0,Dijon,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Olympique Marseille,Youssouf Koné,26.0,Mali,Left-Back,LB,1600000.0,Troyes,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Olympique Marseille,Cenk Özkacar,20.0,Turkey,Centre-Back,CB,1200000.0,OH Leuven,Belgium,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Olympique Marseille,Mattia De Sciglio,28.0,Italy,Right-Back,RB,7500000.0,Juventus,Italy,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
Stade Rennais FC,Gerson,24.0,Brazil,Central Midfield,CM,20000000.0,Flamengo,Brazil,25000000.0,in,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Leonardo Balerdi,22.0,Argentina,Centre-Back,CB,10000000.0,Bor. Dortmund,Germany,11000000.0,in,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Arkadiusz Milik,27.0,Poland,Centre-Forward,CF,20000000.0,SSC Napoli,Italy,9000000.0,in,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Pol Lirola,24.0,Spain,Right-Back,RB,9000000.0,Fiorentina,Italy,6500000.0,in,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Luan Peres,26.0,Brazil,Centre-Back,CB,6000000.0,Santos FC,Brazil,4500000.0,in,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Konrad de la Fuente,19.0,United States,Left Winger,LW,6000000.0,Barcelona B,Spain,3000000.0,in,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Pau López,26.0,Spain,Goalkeeper,GK,10000000.0,AS Roma,Italy,720000.0,in,summer,Ligue 1,2021,True,loan with fee,2021
Stade Rennais FC,Cengiz Ünder,23.0,Turkey,Right Winger,RW,18000000.0,AS Roma,Italy,500000.0,in,summer,Ligue 1,2021,True,loan with fee,2021
Stade Rennais FC,Pedro Ruiz,21.0,Spain,Centre-Forward,CF,250000.0,RM Castilla,Spain,0.0,in,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Bilal Nadir,17.0,France,Central Midfield,CM,100000.0,Nizza U19,France,0.0,in,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Salim Ben Seghir,18.0,France,Left Winger,LW,400000.0,OGC Nice B,France,0.0,in,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,William Saliba,20.0,France,Centre-Back,CB,18000000.0,Arsenal,England,0.0,in,summer,Ligue 1,2021,True,free loan,2021
Stade Rennais FC,Amine Harit,24.0,Morocco,Attacking Midfield,AM,10000000.0,FC Schalke 04,Germany,0.0,in,summer,Ligue 1,2021,True,free loan,2021
Stade Rennais FC,Mattéo Guendouzi,22.0,France,Central Midfield,CM,22000000.0,Arsenal,England,0.0,in,summer,Ligue 1,2021,True,free loan,2021
Stade Rennais FC,Maxime López,23.0,France,Central Midfield,CM,10000000.0,Sassuolo,Italy,2000000.0,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Hiroki Sakai,31.0,Japan,Right-Back,RB,4000000.0,Urawa Reds,Japan,1500000.0,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Nemanja Radonjic,25.0,Serbia,Left Winger,LW,6000000.0,Benfica,Portugal,1000000.0,out,summer,Ligue 1,2021,True,loan with fee,2021
Stade Rennais FC,Florian Thauvin,28.0,France,Right Winger,RW,14000000.0,Tigres UANL,Mexico,0.0,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Saîf-Eddine Khaoui,26.0,Tunisia,Attacking Midfield,AM,1800000.0,Clermont Foot,France,0.0,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Valère Germain,31.0,France,Centre-Forward,CF,3000000.0,Montpellier,France,0.0,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Christopher Rocchia,23.0,France,Left-Back,LB,1000000.0,Dijon,France,0.0,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Pedro Ruiz,21.0,Spain,Centre-Forward,CF,250000.0,NEC Nijmegen,Netherlands,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Stade Rennais FC,Mohamed Abdallah,22.0,Comoros,Right-Back,RB,150000.0,Stade-Lausanne,Switzerland,,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Darío Benedetto,31.0,Argentina,Centre-Forward,CF,5000000.0,Elche CF,Spain,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Stade Rennais FC,Lucas Perrin,22.0,France,Centre-Back,CB,1800000.0,R. Strasbourg,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Stade Rennais FC,Kevin Strootman,31.0,Netherlands,Central Midfield,CM,5000000.0,Cagliari Calcio,Italy,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Stade Rennais FC,Ahmadou Dia,21.0,France,Goalkeeper,GK,200000.0,Without Club,,,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Yuto Nagatomo,34.0,Japan,Left-Back,LB,800000.0,Without Club,,,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Yohann Pelé,38.0,France,Goalkeeper,GK,250000.0,Without Club,,,out,summer,Ligue 1,2021,False,,2021
Stade Rennais FC,Olivier Ntcham,25.0,France,Central Midfield,CM,3000000.0,Celtic,Scotland,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
Stade Rennais FC,Arkadiusz Milik,27.0,Poland,Centre-Forward,CF,20000000.0,SSC Napoli,Italy,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
Stade Rennais FC,Pol Lirola,23.0,Spain,Right-Back,RB,9000000.0,Fiorentina,Italy,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
Stade Rennais FC,Michaël Cuisance,21.0,France,Central Midfield,CM,7000000.0,FC Bayern,Germany,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
Stade Rennais FC,Leonardo Balerdi,22.0,Argentina,Centre-Back,CB,10000000.0,Bor. Dortmund,Germany,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
RC Lens,Loïc Badé,21.0,France,Centre-Back,CB,17000000.0,Lens,France,17000000.0,in,summer,Ligue 1,2021,False,,2021
RC Lens,Gaëtan Laborde,27.0,France,Centre-Forward,CF,15000000.0,Montpellier,France,15000000.0,in,summer,Ligue 1,2021,False,,2021
RC Lens,Kamaldeen Sulemana,19.0,Ghana,Left Winger,LW,15000000.0,Nordsjaelland,Denmark,15000000.0,in,summer,Ligue 1,2021,False,,2021
RC Lens,Baptiste Santamaria,26.0,France,Defensive Midfield,DM,15000000.0,SC Freiburg,Germany,14000000.0,in,summer,Ligue 1,2021,False,,2021
RC Lens,Lovro Majer,23.0,Croatia,Attacking Midfield,AM,13000000.0,Dinamo Zagreb,Croatia,12000000.0,in,summer,Ligue 1,2021,False,,2021
RC Lens,Dogan Alemdar,18.0,Turkey,Goalkeeper,GK,3500000.0,Kayserispor,Turkey,3500000.0,in,summer,Ligue 1,2021,False,,2021
RC Lens,Birger Meling,26.0,Norway,Left-Back,LB,5000000.0,Nîmes Olympique,France,3000000.0,in,summer,Ligue 1,2021,False,,2021
RC Lens,Eduardo Camavinga,18.0,France,Central Midfield,CM,55000000.0,Real Madrid,Spain,31000000.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,Faitout Maouassa,23.0,France,Left-Back,LB,9000000.0,Club Brugge,Belgium,4000000.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,Jordan Siebatcheu,25.0,United States,Centre-Forward,CF,5000000.0,BSC Young Boys,Switzerland,2500000.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,Brandon Soppy,19.0,France,Right-Back,RB,7000000.0,Udinese Calcio,Italy,2000000.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,Lilian Brassier,21.0,France,Centre-Back,CB,3000000.0,Stade Brestois,France,2000000.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,Gerzino Nyamsi,24.0,France,Centre-Back,CB,3500000.0,R. Strasbourg,France,1500000.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,Romain Del Castillo,25.0,France,Right Winger,RW,3500000.0,Stade Brestois,France,1500000.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,Sacha Boey,20.0,France,Right-Back,RB,4200000.0,Galatasaray,Turkey,1150000.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,Damien Da Silva,33.0,France,Centre-Back,CB,1500000.0,Olympique Lyon,France,0.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,M'Baye Niang,26.0,Senegal,Centre-Forward,CF,4500000.0,G. Bordeaux,France,0.0,out,summer,Ligue 1,2021,False,,2021
RC Lens,Franck Rivollier,20.0,France,Centre-Forward,CF,,Stade Briochin,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
RC Lens,Rafik Guitane,22.0,France,Attacking Midfield,AM,2500000.0,Stade Reims,France,,out,summer,Ligue 1,2021,False,,2021
RC Lens,James Léa Siliki,25.0,Cameroon,Central Midfield,CM,4000000.0,Middlesbrough,England,0.0,out,summer,Ligue 1,2021,True,free loan,2021
RC Lens,Yann Gboho,20.0,France,Left Winger,LW,4500000.0,Vitesse,Netherlands,0.0,out,summer,Ligue 1,2021,True,free loan,2021
RC Lens,Hakim El Mokeddem,22.0,France,Attacking Midfield,AM,250000.0,Without Club,,,out,summer,Ligue 1,2021,False,,2021
RC Lens,Clément Grenier,30.0,France,Central Midfield,CM,3000000.0,Without Club,,,out,summer,Ligue 1,2021,False,,2021
RC Lens,Steven Nzonzi,32.0,France,Defensive Midfield,DM,8000000.0,AS Roma,Italy,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
RC Lens,Dalbert,27.0,Brazil,Left-Back,LB,4000000.0,Inter,Italy,0.0,out,summer,Ligue 1,2021,True,end of loan,2021
Montpellier HSC,Kevin Danso,22.0,Austria,Centre-Back,CB,5500000.0,FC Augsburg,Germany,5500000.0,in,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Gaël Kakuta,30.0,DR Congo,Attacking Midfield,AM,8000000.0,Amiens SC,France,5000000.0,in,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Przemyslaw Frankowski,26.0,Poland,Left Midfield,LM,4500000.0,Chicago Fire,United States,2300000.0,in,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Deiver Machado,27.0,Colombia,Left-Back,LB,2000000.0,Toulouse,France,1800000.0,in,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Wuilker Fariñez,23.0,Venezuela,Goalkeeper,GK,2500000.0,Millonarios,Colombia,1500000.0,in,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Valentino Lesieur,18.0,Portugal,Goalkeeper,GK,300000.0,FC Nantes U19,France,0.0,in,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Wesley Saïd,26.0,France,Left Winger,LW,1500000.0,Toulouse,France,0.0,in,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Christopher Wooh,19.0,France,Centre-Back,CB,2000000.0,AS Nancy,France,0.0,in,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Mamadou Camara,18.0,Senegal,Central Midfield,CM,150000.0,Sacré-Cœur,Senegal,,in,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Arnaud Kalimuendo,19.0,France,Centre-Forward,CF,10000000.0,Paris SG,France,0.0,in,summer,Ligue 1,2021,True,free loan,2021
Montpellier HSC,Loïc Badé,21.0,France,Centre-Back,CB,17000000.0,Stade Rennais,France,17000000.0,out,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Clément Michelin,24.0,France,Right-Back,RB,2500000.0,AEK Athens,Greece,1000000.0,out,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Zakaria Diallo,35.0,France,Centre-Back,CB,300000.0,Al-Shabab,Kuwait,0.0,out,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Cheick Traoré,26.0,Mali,Right-Back,RB,800000.0,Dijon,France,0.0,out,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Thomas Vincensini,27.0,France,Goalkeeper,GK,400000.0,SC Bastia,France,0.0,out,summer,Ligue 1,2021,False,,2021
Montpellier HSC,Boubakar Camara,20.0,France,Right Winger,RW,,Le Mans FC,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Montpellier HSC,Adam Oudjani,19.0,Algeria,Attacking Midfield,AM,150000.0,Stade Briochin,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
Montpellier HSC,Ismaël Boura,21.0,France,Left-Back,LB,1500000.0,AC Le Havre,France,0.0,out,summer,Ligue 1,2021,True,free loan,2021
