club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
FC Porto,António Folha,29.0,Portugal,Left Winger,LW,,Standard Liège,Belgium,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
FC Porto,Marco Almeida,21.0,Portugal,midfield,midfield,,Leça,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
FC Porto,Alessandro Cambalhota,27.0,Brazil,Right Winger,RW,,Fluminense,Brazil,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
FC Porto,Miklós Fehér,20.0,Hungary,Centre-Forward,CF,,Braga,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
FC Porto,Cajú,23.0,Brazil,Second Striker,SS,,Alverca,Portugal,,out,summer,Primeira Liga,2000,False,,2000
FC Porto,Paulo Ferreira,26.0,Portugal,Left Winger,LW,,CF Estrela,Portugal,,out,summer,Primeira Liga,2000,False,,2000
FC Porto,André Macanga,22.0,Angola,Defensive Midfield,DM,,Alverca,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
FC Porto,Sousa,22.0,Portugal,Right-Back,RB,,Braga,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
FC Porto,Rui Barros,34.0,Portugal,Attacking Midfield,AM,,Retired,,,out,summer,Primeira Liga,2000,False,,2000
FC Porto,Cajú,23.0,Brazil,attack,attack,,Alverca,Portugal,0.0,out,summer,Primeira Liga,2000,True,end of loan,2000
FC Porto,Tonel,20.0,Portugal,Centre-Back,CB,,Coimbra,Portugal,0.0,out,winter,Primeira Liga,2000,True,free loan,2000
FC Porto,Alessandro Cambalhota,27.0,Brazil,Right Winger,RW,,Cruzeiro,Brazil,0.0,out,winter,Primeira Liga,2000,True,free loan,2000
FC Porto,Carlos Manuel,24.0,Portugal,Central Midfield,CM,,Leça,Portugal,0.0,out,winter,Primeira Liga,2000,True,free loan,2000
FC Porto,Rubens Júnior,26.0,Brazil,Left-Back,LB,,Atlético-PR,Brazil,0.0,out,winter,Primeira Liga,2000,True,free loan,2000
FC Porto,Juan Antonio Pizzi,32.0,Spain,Centre-Forward,CF,,CA Rosario,Argentina,,out,winter,Primeira Liga,2000,False,,2000
Gil Vicente FC,Nuno Assis,22.0,Portugal,Attacking Midfield,AM,,Sporting CP,Portugal,0.0,in,summer,Primeira Liga,2000,True,free loan,2000
Gil Vicente FC,Nuno Amaro,24.0,Portugal,Left-Back,LB,,FC Marco,Portugal,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Pinheiro,23.0,Portugal,Attacking Midfield,AM,,Dragões,Portugal,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Paulo César,20.0,Brazil,Right Winger,RW,,Villa Nova AC,Brazil,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Sérgio Gameiro,24.0,Portugal,Attacking Midfield,AM,,Santa Clara,Portugal,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Ivo Afonso,24.0,Portugal,Centre-Back,CB,,Canelas 2010,Portugal,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Vargas Fernandes,22.0,Cape Verde,Left Midfield,LM,,Sporting Praia,Cape Verde,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Miguel Simao,27.0,Portugal,attack,attack,,Sanf. Hiroshima,Japan,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Dário,21.0,Cape Verde,Centre-Back,CB,,Sporting Praia,Cape Verde,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Nuno Sampaio,25.0,Portugal,Goalkeeper,GK,,Espinho,Portugal,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Clayton Maranhense,27.0,Brazil,Attacking Midfield,AM,,Fortaleza,Brazil,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Vítor Vieira,27.0,Portugal,Right Winger,RW,,CF Estrela,Portugal,,in,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Guga,23.0,Brazil,Right Winger,RW,,Belenenses SAD,Portugal,0.0,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Carlitos,23.0,Portugal,Right Winger,RW,,Benfica,Portugal,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Zé Nando,24.0,Portugal,Left-Back,LB,,Paços Ferreira,Portugal,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Petit,23.0,Portugal,Defensive Midfield,DM,,Boavista,Portugal,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Pedro Santos,24.0,Portugal,Central Midfield,CM,,Boavista,Portugal,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Ricardo Nascimento,26.0,Portugal,Attacking Midfield,AM,,Montpellier,France,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Auri,26.0,Brazil,Centre-Back,CB,,Vit. Guimarães,Portugal,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Paulo Lopes,22.0,Portugal,Goalkeeper,GK,,Barreirense,Portugal,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Ovidiu Lucian Cuc,27.0,Romania,Centre-Forward,CF,,FC Ashdod,Israel,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Xandy,20.0,Brazil,attack,attack,,GDRC Os Sandinenses,Portugal,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Peter Rufai,36.0,Nigeria,Goalkeeper,GK,,Retired,,,out,summer,Primeira Liga,2000,False,,2000
Gil Vicente FC,Fangueiro,23.0,Portugal,Right Winger,RW,,Vit. Guimarães,Portugal,0.0,out,summer,Primeira Liga,2000,True,end of loan,2000
Gil Vicente FC,Marquinhos,26.0,Portugal,midfield,midfield,,Chaves,Portugal,,out,winter,Primeira Liga,2000,False,,2000
Gil Vicente FC,Tavares,24.0,Guinea-Bissau,attack,attack,,Penafiel,Portugal,,out,winter,Primeira Liga,2000,False,,2000
SC Beira-Mar,Filipe,26.0,Portugal,Centre-Back,CB,,Freamunde,Portugal,0.0,in,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,Gamboa,27.0,Portugal,Right Winger,RW,,Santa Clara,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,Rodolfo Correia,23.0,Portugal,Defensive Midfield,DM,,FC Porto,Portugal,0.0,in,summer,Primeira Liga,2000,True,free loan,2000
SC Beira-Mar,Ricardo Sousa,21.0,Portugal,Attacking Midfield,AM,,FC Porto,Portugal,0.0,in,summer,Primeira Liga,2000,True,free loan,2000
SC Beira-Mar,Areias,23.0,Portugal,Left-Back,LB,,Ovarense,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,Avelino,24.0,Portugal,Goalkeeper,GK,,Penafiel,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,Luís Manuel,29.0,Portugal,Defensive Midfield,DM,,Boavista,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,Edgar,24.0,Portugal,Attacking Midfield,AM,,Sporting Pombal,Portugal,0.0,out,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,Tobias Grahn,20.0,Sweden,Central Midfield,CM,,Lyngby FC,Denmark,,out,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,Maxwell Konadu,27.0,Ghana,Centre-Forward,CF,,Marinhense,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,António Caetano,33.0,Portugal,Left-Back,LB,,Feirense,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,Paulo Sérgio,28.0,Portugal,Right Midfield,RM,,Leixões,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,Eduardo Henriques,23.0,Portugal,Central Midfield,CM,,Cucujães,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Beira-Mar,João Casal,20.0,Portugal,Centre-Back,CB,,Gafanha,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Sena,22.0,Portugal,Right-Back,RB,,Dep. La Coruña,Spain,,in,summer,Primeira Liga,2000,False,,2000
SC Braga,Andrade,26.0,Portugal,Defensive Midfield,DM,,Benfica,Portugal,0.0,in,summer,Primeira Liga,2000,True,free loan,2000
SC Braga,Miklós Fehér,20.0,Hungary,Centre-Forward,CF,,FC Porto,Portugal,0.0,in,summer,Primeira Liga,2000,True,free loan,2000
SC Braga,Edmilson,32.0,Brazil,attack,attack,,Vit. Guimarães,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Braga,Riva,29.0,Brazil,Left Winger,LW,,Vit. Guimarães,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Braga,Sousa,22.0,Portugal,Right-Back,RB,,FC Porto,Portugal,0.0,in,summer,Primeira Liga,2000,True,free loan,2000
SC Braga,Elpídio Silva,24.0,Brazil,Centre-Forward,CF,,Boavista,Portugal,700000.0,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Jordão,28.0,Portugal,Defensive Midfield,DM,,West Brom,England,450000.0,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Nuno Cavaleiro,24.0,Portugal,Right Winger,RW,,Moreirense,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Alberto Cabral,31.0,Portugal,Left-Back,LB,,Maia,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Lino,28.0,Angola,Left-Back,LB,,Chaves,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Toni,33.0,Cape Verde,Centre-Forward,CF,,Santa Clara,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Tailson,24.0,Brazil,Centre-Forward,CF,,Sport Recife,Brazil,,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Renato Viegas,23.0,Portugal,defence,defence,,Canelas 2010,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Sob Evariste Dibo,31.0,Cote d'Ivoire,Attacking Midfield,AM,,Retired,,,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Pedro Lavoura,26.0,Portugal,Left Winger,LW,,Retired,,,out,summer,Primeira Liga,2000,False,,2000
SC Braga,Zé Roberto,22.0,Brazil,Attacking Midfield,AM,,São Caetano,Brazil,,in,winter,Primeira Liga,2000,False,,2000
SC Braga,Michael Curcija,23.0,Australia,Centre-Forward,CF,,Partizan,Serbia,,in,winter,Primeira Liga,2000,False,,2000
SC Campomaiorense,Sreto Ristic,24.0,Serbia,Centre-Forward,CF,,VfB Stuttgart,Germany,0.0,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Srgjan Zaharievski,26.0,North Macedonia,Central Midfield,CM,,VfB Stuttgart,Germany,0.0,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Philippe Azevedo,25.0,France,Centre-Forward,CF,,Loko Moscow,Russia,0.0,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Julián Palacios,29.0,Spain,Left-Back,LB,,CP Mérida,Spain,0.0,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Marco Almeida,23.0,Portugal,Centre-Back,CB,,Southampton,England,,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Patacas,22.0,Portugal,Right-Back,RB,,Sporting CP,Portugal,0.0,in,summer,Primeira Liga,2000,True,free loan,2000
SC Campomaiorense,Detinho,26.0,Hongkong,Centre-Forward,CF,,FC Marco,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Duka,27.0,Cape Verde,Centre-Back,CB,,Espinho,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Miguel Vaz,27.0,Portugal,Defensive Midfield,DM,,Covilhã,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Carlos Miguel Semedo,20.0,Portugal,defence,defence,,Vitória Setúbal,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Zé Luís Araque,25.0,Portugal,Central Midfield,CM,,Fafe,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Welington,25.0,Brazil,Centre-Forward,CF,,Albacete,Spain,,in,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Rogério Matias,25.0,Portugal,Left-Back,LB,,Vit. Guimarães,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,José Soares,24.0,Portugal,Centre-Back,CB,,Desportivo Aves,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Marco Silva,22.0,Portugal,Right-Back,RB,,Trofense,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Abilio,33.0,Portugal,Attacking Midfield,AM,,Desportivo Aves,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Mickey,28.0,Portugal,Central Midfield,CM,,Espinho,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Campomaiorense,Nuno Gomes,22.0,Portugal,Centre-Back,CB,,Felgueiras,Portugal,0.0,in,winter,Primeira Liga,2000,False,,2000
SC Campomaiorense,Bruno Da Rocha,23.0,France,Defensive Midfield,DM,,G. Bordeaux B,France,0.0,in,winter,Primeira Liga,2000,True,free loan,2000
SC Campomaiorense,Paulo Vida,29.0,Portugal,Centre-Forward,CF,,Paços Ferreira,Portugal,0.0,in,winter,Primeira Liga,2000,False,,2000
SC Campomaiorense,Sreto Ristic,24.0,Serbia,Centre-Forward,CF,,SSV Ulm 1846,Germany,0.0,out,winter,Primeira Liga,2000,False,,2000
SC Campomaiorense,Srgjan Zaharievski,27.0,North Macedonia,Central Midfield,CM,,Vardar,North Macedonia,0.0,out,winter,Primeira Liga,2000,False,,2000
SC Campomaiorense,Philippe Azevedo,25.0,France,Centre-Forward,CF,,Penafiel,Portugal,0.0,out,winter,Primeira Liga,2000,False,,2000
SC Campomaiorense,Arley,28.0,Brazil,defence,defence,,América-MG,Brazil,,out,winter,Primeira Liga,2000,False,,2000
SC Campomaiorense,Constantino,33.0,Portugal,Second Striker,SS,,União Lamas,Portugal,,out,winter,Primeira Liga,2000,False,,2000
SC Farense,Toni,20.0,Portugal,Right-Back,RB,,Lusitano Évora,Portugal,0.0,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Raúl Iglesias,25.0,Spain,Goalkeeper,GK,,CP Mérida,Spain,0.0,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Rubio,24.0,Spain,Centre-Back,CB,,CD Toledo,Spain,0.0,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Ivan Djurdjevic,23.0,Serbia,Defensive Midfield,DM,,CD Ourense,Spain,,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Rui Marcos,25.0,Portugal,Goalkeeper,GK,,Nacional,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Jean Paulista,22.0,Brazil,Centre-Forward,CF,,Desportivo Aves,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Pablo Zegarra,27.0,Peru,Attacking Midfield,AM,,UD Salamanca,Spain,,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Fernando De Los Rios,24.0,Spain,attack,attack,,R. Valladolid B,Spain,,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Patrick Silva,21.0,Brazil,Right Winger,RW,,Santa Cruz,Brazil,,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Rodri,23.0,Spain,Central Midfield,CM,,CD Toledo,Spain,,in,summer,Primeira Liga,2000,False,,2000
SC Farense,Candeias,27.0,Portugal,Goalkeeper,GK,,Famalicão,Portugal,0.0,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Marco Lagarto,,,Attacking Midfield,AM,,Marítimo,Portugal,0.0,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Mouloud Beltitane,29.0,Algeria,Goalkeeper,GK,,CD Roda,Spain,0.0,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Dino,22.0,Portugal,Centre-Back,CB,,Maia,Portugal,0.0,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Bruno Mestre,18.0,Portugal,Left-Back,LB,,Esp. Lagos,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SC Farense,Zé Tó,22.0,Angola,Attacking Midfield,AM,,UD Salamanca,Spain,,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Tulipa,27.0,Portugal,Attacking Midfield,AM,,Badajoz 1905,Spain,,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Darko Butorovic,29.0,Croatia,Right-Back,RB,,Hajduk Split,Croatia,,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Ricardo Lunari,30.0,Argentina,midfield,midfield,,Almagro,Argentina,,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Eugénio,33.0,Portugal,Right-Back,RB,,Olhanense,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Everson,24.0,Brazil,attack,attack,,Olhanense,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SC Farense,Miguel Serodio,31.0,Portugal,defence,defence,,Imortal,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Miguel Mota,24.0,Portugal,midfield,midfield,,Paredes,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Pedro Miguel,32.0,Portugal,defence,defence,,Retired,,,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Redouane Hajry,36.0,Morocco,Attacking Midfield,AM,,Retired,,,out,summer,Primeira Liga,2000,False,,2000
SC Farense,Lucian Marinescu,28.0,Romania,Attacking Midfield,AM,,UD Salamanca,Spain,0.0,out,summer,Primeira Liga,2000,True,end of loan,2000
SC Farense,Paulo Ferreira,26.0,Portugal,Left Winger,LW,,FC Porto,Portugal,0.0,out,summer,Primeira Liga,2000,True,end of loan,2000
SC Farense,Jean Paulista,23.0,Brazil,Centre-Forward,CF,,Imortal,Portugal,0.0,out,winter,Primeira Liga,2000,False,,2000
SC Farense,Fernando De Los Rios,24.0,Spain,attack,attack,,CD Castellón,Spain,,out,winter,Primeira Liga,2000,False,,2000
SC Salgueiros,Bodunha,25.0,Angola,Right-Back,RB,,Espinho,Portugal,0.0,in,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Nandinho,24.0,Portugal,Left-Back,LB,,Maia,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Ahmed Ouattara,30.0,Cote d'Ivoire,Centre-Forward,CF,,CF Extremadura,Spain,,in,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Ivan Litera,24.0,Serbia,Defensive Midfield,DM,,Velbazhd,Bulgaria,,in,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Schuster,22.0,Portugal,Attacking Midfield,AM,,Naval,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Edú,23.0,Brazil,Left Winger,LW,,Vila FC,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Maia,19.0,Portugal,Right-Back,RB,,Salgueiros U19,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Paulinho,34.0,Portugal,Centre-Back,CB,,Estoril Praia,Portugal,0.0,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Marcelo Verón,22.0,Argentina,attack,attack,,Platense,Honduras,0.0,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,André Macanga,22.0,Angola,Defensive Midfield,DM,,FC Porto,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Filipe Cândido,20.0,Portugal,Right Winger,RW,,Felgueiras,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Edu Brasil,22.0,Brazil,Right Winger,RW,,Chaves,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SC Salgueiros,Renato,25.0,Brazil,Central Midfield,CM,,América-MG,Brazil,,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Nélson,24.0,Portugal,Left-Back,LB,,Penafiel,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Ademir,28.0,Brazil,defence,defence,,Grêmio de Esportes Maringá (PR),Brazil,,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Manuel Ramos,22.0,Portugal,Right Winger,RW,,Ovarense,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Fernando Almeida,33.0,Brazil,Centre-Forward,CF,,Maia,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Basarab Panduru,29.0,Romania,Attacking Midfield,AM,,Retired,,,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Silvino Louro,41.0,Portugal,Goalkeeper,GK,,Retired,,,out,summer,Primeira Liga,2000,False,,2000
SC Salgueiros,Miklós Fehér,20.0,Hungary,Centre-Forward,CF,,FC Porto,Portugal,0.0,out,summer,Primeira Liga,2000,True,end of loan,2000
SL Benfica,Pierre van Hooijdonk,30.0,Netherlands,Centre-Forward,CF,,Vitesse,Netherlands,6800000.0,in,summer,Primeira Liga,2000,False,,2000
SL Benfica,Fernando Meira,22.0,Portugal,Centre-Back,CB,,Vit. Guimarães,Portugal,4000000.0,in,summer,Primeira Liga,2000,False,,2000
SL Benfica,Ljubinko Drulovic,31.0,Serbia,Left Winger,LW,,FC Porto,Portugal,0.0,in,summer,Primeira Liga,2000,False,,2000
SL Benfica,Miguel,20.0,Portugal,Right-Back,RB,,CF Estrela,Portugal,0.0,in,summer,Primeira Liga,2000,False,,2000
SL Benfica,Ivan Dudic,23.0,Serbia,Right-Back,RB,,Red Star,Serbia,0.0,in,summer,Primeira Liga,2000,False,,2000
SL Benfica,Carlitos,23.0,Portugal,Right Winger,RW,,Gil Vicente,Portugal,,in,summer,Primeira Liga,2000,False,,2000
SL Benfica,Carlos Marchena,20.0,Spain,Centre-Back,CB,,Sevilla FC,Spain,,in,summer,Primeira Liga,2000,False,,2000
SL Benfica,André Neles,22.0,Equatorial Guinea,Centre-Forward,CF,,Atlético-MG,Brazil,,in,summer,Primeira Liga,2000,False,,2000
SL Benfica,Alejandro Escalona,20.0,Chile,Left-Back,LB,,Torino,Italy,,in,summer,Primeira Liga,2000,False,,2000
SL Benfica,Nuno Gomes,23.0,Portugal,Centre-Forward,CF,,Fiorentina,Italy,17000000.0,out,summer,Primeira Liga,2000,False,,2000
SL Benfica,João Pinto,28.0,Portugal,Second Striker,SS,,Sporting CP,Portugal,0.0,out,summer,Primeira Liga,2000,False,,2000
SL Benfica,Jorge Ribeiro,18.0,Portugal,Left-Back,LB,,Santa Clara,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SL Benfica,Michael Thomas,32.0,England,Right Midfield,RM,,Wimbledon FC,England,0.0,out,summer,Primeira Liga,2000,False,,2000
SL Benfica,Porfírio,26.0,Portugal,Left Midfield,LM,,Marítimo,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SL Benfica,Rui Baião,19.0,Portugal,Attacking Midfield,AM,,Alverca,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SL Benfica,Andrade,26.0,Portugal,Defensive Midfield,DM,,Braga,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SL Benfica,Nuno Santos,27.0,Portugal,Goalkeeper,GK,,Badajoz 1905,Spain,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SL Benfica,Pêpa,19.0,Portugal,Centre-Forward,CF,,Lierse SK,Belgium,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SL Benfica,Luís Carlos,27.0,Portugal,Attacking Midfield,AM,,CF Estrela,Portugal,,out,summer,Primeira Liga,2000,False,,2000
SL Benfica,Marco Freitas,27.0,Angola,Defensive Midfield,DM,,Alverca,Portugal,0.0,out,summer,Primeira Liga,2000,True,free loan,2000
SL Benfica,Tote,21.0,Spain,Attacking Midfield,AM,,Real Madrid,Spain,0.0,out,summer,Primeira Liga,2000,True,end of loan,2000
SL Benfica,Samuel Okunowo,21.0,Nigeria,Right-Back,RB,,FC Barcelona,Spain,0.0,out,summer,Primeira Liga,2000,True,end of loan,2000
SL Benfica,Roger,22.0,Brazil,Attacking Midfield,AM,,Fluminense,Brazil,6520000.0,in,winter,Primeira Liga,2000,False,,2000
SL Benfica,Ednilson,18.0,Guinea-Bissau,Defensive Midfield,DM,,Roma U19,Italy,,in,winter,Primeira Liga,2000,False,,2000
SL Benfica,Karel Poborsky,28.0,Czech Republic,Right Midfield,RM,,Lazio,Italy,2250000.0,out,winter,Primeira Liga,2000,False,,2000
SL Benfica,Ricardo Rojas,29.0,Paraguay,Right-Back,RB,,River Plate,Argentina,200000.0,out,winter,Primeira Liga,2000,True,loan with fee,2000
SL Benfica,Triantafyllos Macheridis,27.0,Greece,Defensive Midfield,DM,,PS Kalamata,Greece,0.0,out,winter,Primeira Liga,2000,True,free loan,2000
SL Benfica,Nuno Santos,27.0,Portugal,Goalkeeper,GK,,Santa Clara,Portugal,0.0,out,winter,Primeira Liga,2000,True,free loan,2000
SL Benfica,Dani,24.0,Portugal,Attacking Midfield,AM,,Atlético Madrid,Spain,,out,winter,Primeira Liga,2000,False,,2000
SL Benfica,Cristian Uribe,24.0,Chile,Central Midfield,CM,,Huachipato FC,Chile,0.0,out,winter,Primeira Liga,2000,True,free loan,2000
