,name,last_season,average_value
23392,Rory Boulding,2012.0,150000.0
23393,Rory Currie,2018.0,75000.0
23394,Rory Delap,2012.0,2013333.3333333333
23395,Rory Donnelly,2014.0,162500.0
23396,Rory Fallon,2013.0,600000.0
23397,Rory Loy,2016.0,214583.33333333334
23398,Rory MacLeod,2022.0,87500.0
23399,Rory McKenzie,2023.0,288750.0
23400,Rory McKeown,2013.0,208333.33333333334
23401,Rory Watson,2014.0,50000.0
23402,Rosario Licata,2013.0,50000.0
23403,Roshon van Eijma,2017.0,167500.0
23404,Ross Barbour,2015.0,137500.0
23405,Ross Barkley,2023.0,16146774.193548387
23406,Ross Caldwell,2014.0,130000.0
23407,Ross Callachan,2023.0,283333.3333333333
23408,Ross Cunningham,2019.0,91666.66666666667
23409,Ross Davidson,2013.0,25000.0
23410,Ross Doohan,2023.0,293750.0
23411,Ross Draper,2020.0,281666.6666666667
23412,Ross Fisher,2012.0,25000.0
23413,Ross Fitzsimons,2013.0,50000.0
23414,Ross Forbes,2013.0,292857.14285714284
23415,Ross Graham,2022.0,210714.2857142857
23416,Ross Jenkins,2017.0,172222.22222222222
23417,Ross Laidlaw,2023.0,254411.76470588235
23418,Ross MacIver,2020.0,141666.66666666666
23419,Ross MacLean,2017.0,106250.0
23420,Ross McCormack,2018.0,3906521.7391304346
23421,Ross McCrorie,2022.0,925000.0
23422,Ross Millen,2020.0,194444.44444444444
23423,Ross Munro,2023.0,90000.0
23424,Ross Sinclair,2023.0,50000.0
23425,Ross Smith,2012.0,25000.0
23426,Ross Smith,2020.0,25000.0
23427,Ross Stewart,2020.0,1336363.6363636365
23428,Ross Stewart,2022.0,138461.53846153847
23429,Ross Sykes,2023.0,612500.0
23430,Ross Tierney,2022.0,260000.0
23431,Ross Tokely,2012.0,382500.0
23432,Ross Turnbull,2012.0,957272.7272727273
23433,Ross Wallace,2019.0,1258333.3333333333
23434,Rostyn Griffiths,2015.0,331818.1818181818
23435,Rostyslav Bagdasarov,2015.0,125000.0
23436,Rostyslav Lyakh,2023.0,250000.0
23437,Rostyslav Rusyn,2023.0,210000.0
23438,Rostyslav Taranukha,2023.0,57727.27272727273
23439,Rostyslav Voloshynovych,2018.0,195000.0
23440,Rousseau De Poorter,2021.0,85000.0
23441,Roussel Ngankam,2012.0,135294.11764705883
23442,Rouwen Hennings,2019.0,1080714.2857142857
23443,Rovérsio,2012.0,1116666.6666666667
23444,Rowan Vine,2012.0,590000.0
23445,Rowdy van der Putten,2015.0,50000.0
23446,Rowen Koot,2019.0,70833.33333333333
23447,Roy Beerens,2019.0,1936111.111111111
23448,Roy Carroll,2013.0,1276315.7894736843
23449,Roy Contout,2014.0,1211111.111111111
23450,Roy Gelmi,2020.0,709375.0
23451,Roy Gielen,2017.0,35000.0
23452,Roy Kortsmit,2017.0,304545.45454545453
23453,Roy Kuijpers,2022.0,279166.6666666667
23454,Royston Drenthe,2014.0,3404310.3448275863
23455,Ruan Levine,2022.0,100000.0
23456,Ruan Teles,2018.0,170000.0
23457,Ruan Tressoldi,2023.0,2830000.0
23458,Ruben Aguilar,2023.0,6081818.181818182
23459,Ruben D'Incà,2013.0,70000.0
23460,Ruben Droehnle,2017.0,237500.0
23461,Ruben Gabrielsen,2021.0,532500.0
23462,Ruben Geeraerts,2019.0,91666.66666666667
23463,Ruben Kluivert,2022.0,225000.0
23464,Ruben Ligeon,2018.0,333333.3333333333
23465,Ruben Loftus-Cheek,2023.0,15941304.347826088
23466,Ruben Lucas,2014.0,50000.0
23467,Ruben Nygaard,2014.0,109090.90909090909
23468,Ruben Providence,2021.0,310000.0
23469,Ruben Roosken,2023.0,202777.77777777778
23470,Ruben Schaken,2016.0,1097222.2222222222
23471,Ruben Yttergard Jenssen,2017.0,965178.5714285715
23472,Ruben van Bommel,2023.0,400000.0
23473,Ruben van Kouwen,2021.0,50000.0
23474,Rubilio Castillo,2019.0,300000.0
23475,Rubin Hebaj,2019.0,254166.66666666666
23476,Rubin Okotie,2013.0,792647.0588235294
23477,Rubin Seigers,2022.0,377777.77777777775
23478,Rubinho,2016.0,1653409.0909090908
23479,Rubio Rubín,2016.0,675000.0
23480,Rubén Alcaraz,2023.0,3895000.0
23481,Rubén Arocha,2012.0,221428.57142857142
23482,Rubén Bentancourt,2013.0,535000.0
23483,Rubén Blanco,2023.0,3242307.6923076925
23484,Rubén Botta,2014.0,2071153.8461538462
23485,Rubén Castro,2017.0,1583783.7837837837
23486,Rubén Duarte,2023.0,2743478.2608695654
23487,Rubén García,2023.0,3324358.9743589745
23488,Rubén Gomez,2014.0,420238.09523809527
23489,Rubén González,2012.0,830769.2307692308
23490,Rubén Iranzo,2022.0,133333.33333333334
23491,Rubén Martínez,2020.0,868055.5555555555
23492,Rubén Martínez,2023.0,232352.9411764706
23493,Rubén Mesa,2013.0,255555.55555555556
23494,Rubén Miño,2012.0,543750.0
23495,Rubén Olivera,2013.0,1422115.3846153845
23496,Rubén Palazuelos,2014.0,638461.5384615385
23497,Rubén Palomeque,2015.0,67187.5
23498,Rubén Pardo,2023.0,3940740.7407407407
23499,Rubén Peña,2023.0,3292307.6923076925
23500,Rubén Pulido,2013.0,1189523.8095238095
23501,Rubén Pérez,2023.0,3141176.470588235
23502,Rubén Quintanilla,2022.0,25000.0
23503,Rubén Ramiro,2013.0,200000.0
23504,Rubén Ramírez,2018.0,214062.5
23505,Rubén Rochina,2021.0,2088333.3333333333
23506,Rubén Sobrino,2023.0,1380000.0
23507,Rubén Suárez,2013.0,840000.0
23508,Rubén Sánchez,2016.0,200000.0
23509,Rubén Sánchez,2022.0,300000.0
23510,Rubén Vargas,2023.0,6429545.454545454
23511,Rubén Yáñez,2021.0,660000.0
23512,Rubén del Campo,2020.0,193750.0
23513,Ruca,2017.0,253333.33333333334
23514,Rudi Skacel,2012.0,846875.0
23515,Rudnei,2012.0,465909.0909090909
23516,Rudolf Blagogee,2020.0,37500.0
23517,Rudy,2014.0,646153.8461538461
23518,Rudy Camacho,2017.0,586666.6666666666
23519,Rudy Gestede,2021.0,2239655.172413793
23520,Rudy Mater,2013.0,1856250.0
23521,Rudy Riou,2015.0,572727.2727272727
23522,Rufo,2021.0,275000.0
23523,Ruggero Mannes,2016.0,67500.0
23524,Ruhan Arda Aksoy,2021.0,68750.0
23525,Rui Areias,2016.0,262500.0
23526,Rui Correia,2020.0,513888.8888888889
23527,Rui Costa,2023.0,501562.5
23528,Rui Duarte,2013.0,528571.4285714285
23529,Rui Encarnação,2020.0,116666.66666666667
23530,Rui Fonte,2022.0,1989705.8823529412
23531,Rui Gomes,2022.0,207692.3076923077
23532,Rui Mendes,2022.0,287500.0
23533,Rui Miguel,2013.0,483333.3333333333
23534,Rui Moreira,2017.0,358928.5714285714
23535,Rui Patrício,2023.0,11325000.0
23536,Rui Pedro,2015.0,735000.0
23537,Rui Pedro,2017.0,410416.6666666667
23538,Rui Pires,2022.0,690000.0
23539,Rui Rêgo,2012.0,668750.0
23540,Rui Sacramento,2016.0,180357.14285714287
23541,Rui Sampaio,2014.0,528333.3333333334
23542,Rui Silva,2018.0,251785.7142857143
23543,Rui Silva,2023.0,5320000.0
23544,Rui Vieira,2017.0,209090.9090909091
23545,Rumyan Hovsepyan,2015.0,271875.0
23546,Runar Espejord,2020.0,317307.6923076923
23547,Runar Hauge,2022.0,108333.33333333333
23548,Rune Frantsen,2020.0,235416.66666666666
23549,Rune Hastrup,2015.0,78125.0
23550,Rune Jarstein,2022.0,1191935.4838709678
23551,Rune Paeshuyse,2023.0,287500.0
23552,Rushian Hepburn-Murphy,2019.0,612500.0
23553,Ruslan Abazov,2017.0,303571.4285714286
23554,Ruslan Abyshov,2013.0,246875.0
23555,Ruslan Adzhindzhal,2014.0,134615.38461538462
23556,Ruslan Apekov,2022.0,245833.33333333334
23557,Ruslan Babenko,2023.0,440217.39130434784
23558,Ruslan Bezrukov,2023.0,206250.0
23559,Ruslan Bolov,2016.0,246250.0
23560,Ruslan Chernenko,2023.0,210714.2857142857
23561,Ruslan Chobanov,2022.0,50000.0
23562,Ruslan Daurov,2021.0,110714.28571428571
23563,Ruslan Dzhamalutdinov,2015.0,160000.0
23564,Ruslan Fishchenko,2021.0,210416.66666666666
23565,Ruslan Fomin,2019.0,666071.4285714285
23566,Ruslan Galiakberov,2014.0,246875.0
23567,Ruslan Kambolov,2021.0,1259677.4193548388
23568,Ruslan Kisil,2018.0,200000.0
23569,Ruslan Koryan,2017.0,219117.64705882352
23570,Ruslan Litvinov,2023.0,1348076.923076923
23571,Ruslan Magal,2023.0,360526.3157894737
23572,Ruslan Malinovskyi,2023.0,9992000.0
23573,Ruslan Mamutov,2013.0,100000.0
23574,Ruslan Marushka,2016.0,63888.88888888889
23575,Ruslan Mukhametshin,2016.0,379411.76470588235
23576,Ruslan Murtazov,2021.0,25000.0
23577,Ruslan Nakhushev,2015.0,1298611.111111111
23578,Ruslan Navletov,2015.0,117857.14285714286
23579,Ruslan Nepeypiev,2023.0,100000.0
23580,Ruslan Neshcheret,2023.0,1233333.3333333333
23581,Ruslan Palamar,2022.0,170833.33333333334
23582,Ruslan Pashtov,2012.0,193055.55555555556
23583,Ruslan Platon,2015.0,421428.5714285714
23584,Ruslan Rotan,2017.0,2370000.0
23585,Ruslan Salakhutdinov,2016.0,65000.0
23586,Ruslan Shagiakhmetov,2022.0,112500.0
23587,Ruslan Shapovalov,2016.0,186538.46153846153
23588,Ruslan Stepanyuk,2023.0,562500.0
23589,Ruslan Suanov,2015.0,75000.0
23590,Ruslan Zubkov,2019.0,186666.66666666666
23591,Ruslanbek Jiyanov,2023.0,281250.0
23592,Russell Anderson,2014.0,654545.4545454546
23593,Russell Canouse,2015.0,545000.0
23594,Russell Dingwall,2017.0,50000.0
23595,Russell Duncan,2012.0,261111.11111111112
23596,Russell Griffiths,2017.0,100000.0
23597,Russell Martin,2017.0,2189062.5
23598,Rustam Ahmadzada,2021.0,200000.0
23599,Rustam Ashurmatov,2023.0,519736.84210526315
23600,Rustam Khalimbekov,2017.0,127083.33333333333
23601,Rustam Khalnazarov,2022.0,185714.2857142857
23602,Rustam Khudzhamov,2019.0,1084615.3846153845
23603,Rustam Vazitdinov,2016.0,118750.0
23604,Rustem Mukhametshin,2017.0,269047.61904761905
23605,Ruster,2018.0,256250.0
23606,Ruud Boffin,2022.0,971323.5294117647
23607,Ruud Boymans,2015.0,777941.1764705882
23608,Ruud Vormer,2022.0,3057352.9411764704
23609,Ruud van der Rijt,2012.0,181250.0
23610,Ruwen Werthmüller,2020.0,133333.33333333334
23611,Ryad Boudebouz,2021.0,4202777.777777778
23612,Ryad Habbas,2016.0,141666.66666666666
23613,Ryan Alebiosu,2023.0,275000.0
23614,Ryan Allsop,2017.0,373333.3333333333
23615,Ryan Astley,2021.0,600000.0
23616,Ryan Babel,2021.0,4684574.468085106
23617,Ryan Bakayoko,2021.0,150000.0
23618,Ryan Bennett,2019.0,2661111.111111111
23619,Ryan Bertrand,2022.0,8398437.5
23620,Ryan Bidounga,2016.0,190000.0
23621,Ryan Bouallak,2021.0,168750.0
23622,Ryan Bowman,2018.0,275000.0
23623,Ryan Christie,2023.0,4354166.666666667
23624,Ryan Conroy,2012.0,268750.0
23625,Ryan Donk,2022.0,1982500.0
23626,Ryan Dow,2017.0,171250.0
23627,Ryan Duncan,2023.0,158333.33333333334
23628,Ryan Edmondson,2020.0,200000.0
23629,Ryan Edwards,2019.0,326923.07692307694
23630,Ryan Edwards,2022.0,359375.0
23631,Ryan Esson,2016.0,302941.17647058825
23632,Ryan Fage,2022.0,50000.0
23633,Ryan Finnie,2014.0,37500.0
23634,Ryan Finnigan,2022.0,183333.33333333334
23635,Ryan Flamingo,2023.0,1437500.0
23636,Ryan Flynn,2023.0,310227.2727272727
23637,Ryan Fraser,2022.0,9475000.0
23638,Ryan Fredericks,2023.0,2880000.0
23639,Ryan Fulton,2020.0,231250.0
23640,Ryan Gauld,2020.0,2275000.0
23641,Ryan Giggs,2013.0,7566666.666666667
23642,Ryan Giles,2023.0,3620000.0
23643,Ryan Gravenberch,2023.0,18133333.333333332
23644,Ryan Hardie,2018.0,333333.3333333333
23645,Ryan Harrington,2018.0,75000.0
23646,Ryan Hedges,2021.0,501923.07692307694
23647,Ryan Howley,2023.0,100000.0
23648,Ryan Inniss,2020.0,150000.0
23649,Ryan Jack,2023.0,1681521.7391304348
23650,Ryan Johansson,2021.0,87500.0
23651,Ryan Kent,2023.0,6144444.444444444
23652,Ryan Koolwijk,2021.0,663000.0
23653,Ryan Laursen,2021.0,354166.6666666667
23654,Ryan Leak,2023.0,220000.0
23655,Ryan Ledson,2014.0,1144230.7692307692
23656,Ryan Longman,2019.0,1180000.0
23657,Ryan MacLeman,2022.0,50000.0
23658,Ryan Mason,2016.0,4646153.846153846
23659,Ryan McGivern,2012.0,316666.6666666667
23660,Ryan McGowan,2023.0,470000.0
23661,Ryan McLaughlin,2015.0,115000.0
23662,Ryan Mendes,2023.0,1851666.6666666667
23663,Ryan Mmaee,2018.0,838888.8888888889
23664,Ryan Nelsen,2012.0,2430000.0
23665,Ryan Nolan,2020.0,111111.11111111111
23666,Ryan O'Leary,2012.0,195000.0
23667,Ryan Porteous,2022.0,869642.8571428572
23668,Ryan Sanusi,2021.0,419565.2173913043
23669,Ryan Schofield,2022.0,373076.92307692306
23670,Ryan Scully,2020.0,150000.0
23671,Ryan Seager,2015.0,100000.0
23672,Ryan Sessegnon,2023.0,21444444.444444444
23673,Ryan Shanley,2020.0,50000.0
23674,Ryan Shawcross,2017.0,6575000.0
23675,Ryan Shotton,2013.0,1654545.4545454546
23676,Ryan Smith,2012.0,300000.0
23677,Ryan Stevenson,2015.0,390000.0
23678,Ryan Strain,2023.0,397727.2727272727
23679,Ryan Sweeney,2021.0,312500.0
23680,Ryan Taylor,2014.0,1826315.7894736843
23681,Ryan Tchato,2022.0,150000.0
23682,Ryan Teague,2021.0,150000.0
23683,Ryan Thomas,2023.0,1733653.8461538462
23684,Ryan Tierney,2017.0,50000.0
23685,Ryan Trevitt,2022.0,100000.0
23686,Ryan Trotman,2017.0,154545.45454545456
23687,Ryan Tunnicliffe,2013.0,656250.0
23688,Ryan Watson,2014.0,100000.0
23689,Ryan Williams,2015.0,171875.0
23690,Ryan Yates,2023.0,3936363.6363636362
23691,Rydell Poepon,2015.0,678846.1538461539
23692,Ryder Matos,2020.0,1617241.3793103448
23693,Ryo Miyaichi,2014.0,1018965.5172413794
23694,Ryota Morioka,2023.0,1643750.0
23695,Ryotaro Ito,2023.0,360416.6666666667
23696,Ryotaro Meshino,2021.0,350000.0
23697,Ryoya Ogawa,2023.0,548437.5
23698,Réda Rabeï,2022.0,254687.5
23699,Réginal Goreux,2019.0,1127083.3333333333
23700,Régis,2022.0,605000.0
23701,Régis Gurtner,2019.0,864814.8148148148
23702,Régis N'Do,2023.0,155000.0
23703,Rémi Gomis,2015.0,1781578.9473684211
23704,Rémi Maréval,2013.0,1127941.1764705882
23705,Rémi Oudin,2023.0,5144117.647058823
23706,Rémi Pillot,2015.0,335714.28571428574
23707,Rémi Walter,2019.0,2028947.3684210526
23708,Rémy Amieux,2014.0,340000.0
23709,Rémy Cabella,2023.0,6850000.0
23710,Rémy Descamps,2023.0,633333.3333333334
23711,Rémy Dugimont,2022.0,478750.0
23712,Rémy Labeau Lascary,2022.0,275000.0
23713,Rémy Riou,2023.0,1376351.3513513512
23714,Rémy Vercoutre,2017.0,1096000.0
23715,Rémy Vita,2023.0,937500.0
23716,Róbert Bozeník,2023.0,1573684.2105263157
23717,Róbert Molnár,2012.0,64583.333333333336
23718,Róger Espinoza,2012.0,754545.4545454546
23719,Rômulo,2016.0,2773000.0
23720,Rômulo,2019.0,2543548.3870967743
23721,Rômulo,2020.0,471428.5714285714
23722,Rúben,2019.0,1146739.1304347827
23723,Rúben Alfaiate,2013.0,100000.0
23724,Rúben Amorim,2014.0,3285294.117647059
23725,Rúben Andrade,2015.0,230000.0
23726,Rúben Brígido,2013.0,391304.347826087
23727,Rúben Dias,2023.0,34790217.39130435
23728,Rúben Dionísio,2015.0,100000.0
23729,Rúben Fernandes,2023.0,598653.8461538461
23730,Rúben Fonseca,2021.0,175000.0
23731,Rúben Freitas,2020.0,367500.0
23732,Rúben Gonçalves,2020.0,125000.0
23733,Rúben Lameiras,2023.0,1163333.3333333333
23734,Rúben Lima,2023.0,642857.1428571428
23735,Rúben Macedo,2021.0,309722.22222222225
23736,Rúben Micael,2020.0,2564130.434782609
23737,Rúben Neves,2022.0,31541666.666666668
23738,Rúben Oliveira,2022.0,252631.57894736843
23739,Rúben Pinto,2016.0,1326000.0
23740,Rúben Ribeiro,2023.0,735483.8709677419
23741,Rúben Saldanha,2015.0,243333.33333333334
23742,Rúben Semedo,2021.0,4804545.454545454
23743,Rúben Vezo,2021.0,4624000.0
23744,Rúben Vinagre,2022.0,5222058.823529412
23745,Rúnar Alex Rúnarsson,2022.0,1460000.0
23746,Rúnar Már Sigurjónsson,2012.0,895000.0
23747,Rúrik Gíslason,2014.0,797903.2258064516
23748,Rüstü Hanli,2018.0,107692.30769230769
23749,Saad Agouzoul,2020.0,635714.2857142857
23750,Saad Trabelsi,2013.0,160000.0
23751,Saado Abdel Salam,2017.0,131250.0
23752,Saba Lobzhanidze,2022.0,1608333.3333333333
23753,Saba Sazonov,2023.0,1006250.0
23754,Saban Özel,2012.0,247916.66666666666
23755,Saber Khalifa,2013.0,1172826.0869565217
23756,Sabil Hansen,2023.0,150000.0
23757,Sabin Merino,2019.0,1419047.619047619
23758,Sabir Bougrine,2014.0,415625.0
23759,Sabit Abdulai,2020.0,150000.0
23760,Sabri Sarioglu,2017.0,3483333.3333333335
23761,Sabri Toufiqui,2017.0,180000.0
23762,Sacha Banse,2022.0,300000.0
23763,Sacha Bastien,2014.0,120000.0
23764,Sacha Boey,2023.0,4143333.3333333335
23765,Sacha Delaye,2023.0,487500.0
23766,Sacha Kljestan,2014.0,1278333.3333333333
23767,Sada Diallo,2023.0,50000.0
23768,Sada Thioub,2022.0,2708333.3333333335
23769,Sadat Anaku,2022.0,125000.0
23770,Sadibou Sané,2023.0,150000.0
23771,Sadik Bas,2022.0,187500.0
23772,Sadik Ciftpinar,2023.0,527083.3333333334
23773,Sadik Fofana,2023.0,525000.0
23774,Sadio Diallo,2019.0,1172727.2727272727
23775,Sadio Mané,2022.0,48970312.5
23776,Saeid Ezatolahi,2023.0,659000.0
23777,Saevar Atli Magnússon,2023.0,175000.0
23778,Safa Ali Memnun,2016.0,40000.0
23779,Safa Kinali,2020.0,179545.45454545456
23780,Safaa Hadi,2019.0,239285.7142857143
23781,Safawi Rasid,2020.0,255555.55555555556
23782,Safwan Mbaé,2017.0,50000.0
23783,Sagiv Jehezkel,2023.0,461538.46153846156
23784,Sahan Kaynak,2018.0,50000.0
23785,Sahin Aygünes,2013.0,417500.0
23786,Sahin Dik,2022.0,50000.0
23787,Sahinali Terzi,2013.0,189583.33333333334
23788,Sahverdi Cetin,2022.0,256250.0
23789,Sai van Wermeskerken,2022.0,384210.5263157895
23790,Said Ahmed Said,2020.0,433333.3333333333
23791,Said Aliev,2020.0,284375.0
23792,Said Hamulic,2023.0,745833.3333333334
23793,Said-Ali Akhmaev,2022.0,102083.33333333333
23794,Saidi Ntibazonkiza,2015.0,740625.0
23795,Saido Berahino,2021.0,6915217.391304348
23796,Saidy Janko,2022.0,1457894.7368421052
23797,Sajjad Shahbazzadeh,2016.0,542500.0
23798,Sakari Mattila,2017.0,261111.11111111112
23799,Sakib Aytac,2021.0,550000.0
23800,Saladin Said,2012.0,282500.0
23801,Salah Basha,2020.0,100000.0
23802,Salah-Eddine Oulad M'Hand,2021.0,800000.0
23803,Salam Dene,2012.0,43750.0
23804,Saleh Al-Shehri,2012.0,718750.0
23805,Saleh Gomaa,2014.0,651041.6666666666
23806,Salem Al-Dawsari,2017.0,1734375.0
23807,Salem M'Bakata,2023.0,495454.54545454547
23808,Salif Sané,2020.0,5757352.94117647
23809,Salih Dursun,2023.0,959821.4285714285
23810,Salih Kavrazli,2022.0,91666.66666666667
23811,Salih Ucan,2023.0,2645312.5
23812,Salih Özcan,2023.0,4375000.0
23813,Salim Abubakar,2021.0,100000.0
23814,Salim Akkal,2022.0,50000.0
23815,Salim Arrache,2014.0,850000.0
23816,Salim Ben Seghir,2022.0,420000.0
23817,Salim Cissé,2015.0,738461.5384615385
23818,Salim Farsak,2018.0,66666.66666666667
23819,Salim Iyik,2018.0,118750.0
23820,Salim Khelifi,2013.0,617241.3793103448
23821,Salim Kouider-Aïssa,2020.0,37500.0
23822,Salim Moizini,2012.0,250000.0
23823,Salimo Sylla,2018.0,328333.3333333333
23824,Saliou Ciss,2018.0,764583.3333333334
23825,Salis Abdul Samed,2023.0,4373076.923076923
23826,Salomon Kalou,2019.0,6444594.594594595
23827,Salomon Nirisarike,2015.0,280952.38095238095
23828,Salomón Rondón,2022.0,8647058.823529411
23829,Salva Chamorro,2015.0,156250.0
23830,Salva Ferrer,2022.0,790909.0909090909
23831,Salva Ruiz,2015.0,361363.63636363635
23832,Salva Sevilla,2021.0,1002777.7777777778
23833,Salvador Agra,2023.0,1200000.0
23834,Salvador Ichazo,2019.0,569642.8571428572
23835,Salvador Sánchez,2021.0,297916.6666666667
23836,Salvatore Aronica,2012.0,1127380.9523809524
23837,Salvatore Bocchetti,2020.0,5334166.666666667
23838,Salvatore Boccia,2020.0,130000.0
23839,Salvatore Crimi,2014.0,150000.0
23840,Salvatore Elia,2017.0,364583.3333333333
23841,Salvatore Esposito,2022.0,1982692.3076923077
23842,Salvatore Falso,2012.0,50000.0
23843,Salvatore Masiello,2014.0,806818.1818181818
23844,Salvatore Molina,2022.0,772000.0
23845,Salvatore Pezzella,2018.0,284375.0
23846,Salvatore Rimoli,2019.0,47500.0
23847,Salvatore Sirigu,2023.0,8197368.421052632
23848,Salvi Sánchez,2022.0,1347058.8235294118
23849,Sam Adekugbe,2022.0,950000.0
23850,Sam Baldock,2017.0,1533035.7142857143
23851,Sam Beukema,2023.0,881250.0
23852,Sam Byram,2021.0,2878260.8695652173
23853,Sam Clucas,2017.0,3128571.4285714286
23854,Sam Cosgrove,2020.0,787500.0
23855,Sam Crowther,2021.0,39166.666666666664
23856,Sam Dalby,2019.0,100000.0
23857,Sam Dryden,2016.0,50000.0
23858,Sam Field,2020.0,1137500.0
23859,Sam Fisher,2021.0,62500.0
23860,Sam Foley,2020.0,235416.66666666666
23861,Sam Gallagher,2018.0,2000000.0
23862,Sam Greenwood,2022.0,2533333.3333333335
23863,Sam Hendriks,2022.0,259523.80952380953
23864,Sam Hoskins,2012.0,233333.33333333334
23865,Sam Hughes,2021.0,325000.0
23866,Sam Johnstone,2023.0,4583333.333333333
23867,Sam Karssies,2023.0,41666.666666666664
23868,Sam Kelly,2018.0,87500.0
23869,Sam Kersten,2023.0,426923.07692307694
23870,Sam Lammers,2023.0,3707000.0
23871,Sam Larsson,2023.0,3417045.4545454546
23872,Sam Lidington,2016.0,50000.0
23873,Sam Lundholm,2016.0,197368.42105263157
23874,Sam McCallum,2021.0,2225000.0
23875,Sam McClelland,2023.0,150000.0
23876,Sam McQueen,2020.0,791666.6666666666
23877,Sam Morrow,2012.0,257142.85714285713
23878,Sam Nicholson,2016.0,505769.23076923075
23879,Sam Parkin,2012.0,416666.6666666667
23880,Sam Roscoe,2018.0,180555.55555555556
23881,Sam Sanna,2019.0,464285.71428571426
23882,Sam Schreck,2020.0,345454.54545454547
23883,Sam Stanton,2012.0,189583.33333333334
23884,Sam Stubbs,2019.0,225000.0
23885,Sam Surridge,2022.0,2085000.0
23886,Sam Tel,2021.0,50000.0
23887,Sam Valcke,2014.0,232500.0
23888,Sam Van Den Abeel,2012.0,50000.0
23889,Sam Vermeylen,2012.0,66666.66666666667
23890,Sam Vines,2023.0,1294230.7692307692
23891,Sam Vokes,2018.0,2569230.769230769
23892,Sam Walker,2022.0,166666.66666666666
23893,Sam Waller,2021.0,250000.0
